AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,PtWritingType,AnswerKey,NumberOfAnswerOptions,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-53858,200,53858,item-200-53858.xml,12094,MC,6,3.4.5,CLAIM_1,1-Feb,200-1692,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,17,IRT3PLn,1,1,0.35528,0.17645,0,,,0.17645,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-LT|5-6,,,,,3.4.5,CLAIM_1|2-1,,,,D,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-56557,200,56557,item-200-56557.xml,12094,SA,6,1.2.3,CLAIM_2,1-Mar,200-1888,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,46,IRTGPC,1,2,0.81934,1.04852,1.42778,,,1.23815,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|4-6,,,,,1.2.3,CLAIM_2|3-1,,,,Hand,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-56561,200,56561,item-200-56561.xml,12094,WER,6,2.3.4,CLAIM_2,1-Apr,200-1888,N,BRF,ENU-Braille,3,ENU,,,6,,HandScored,N,FALSE,TRUE,FALSE,FALSE,48,IRTGPC,1,2,1.21138,-0.65407,0.11837,1.26773,2.80216,-0.26785,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|7-6,,,,,2.3.4,CLAIM_2|4-1,,,,Hand,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-58239,200,58239,item-200-58239.xml,12115,MC,6,3.4.5,CLAIM_1,1-Jan,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.89443,-0.71085,0,,,-0.71085,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-2-W|1-6,,,,,3.4.5,CLAIM_1|1-1,,,,C,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-58717,200,58717,item-200-58717.xml,12115,MC,6,1.2.3,CLAIM_1,1-Feb,200-1164,,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,37,IRT3PLn,1,1,0.97991,-0.61976,0,,,-0.61976,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|14-6,,,,,1.2.3,CLAIM_1|2-1,,,,B,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-58821,200,58821,item-200-58821.xml,12094,MC,6,2.3.4,CLAIM_2,1-Mar,200-1175,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,6,IRT3PLn,1,1,0.51456,0.37614,0,,,0.37614,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-1-IT|14-6,,,,,2.3.4,CLAIM_2|3-1,,,,D,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-70064,200,70064,item-200-70064.xml,12094,SA,6,3.4.5,CLAIM_2,1-Apr,200-1888,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,47,IRTGPC,1,2,0.75406,1.72909,1.71905,,,1.72407,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-4-CR|3-6,,,,,3.4.5,CLAIM_2|4-1,,,,Hand,0,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-14539,200,14539,item-200-14539.xml,12115,MC,7,1.2.3,CLAIM_1,1-Jan,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,17,IRT3PLn,1,1,0.30749,0.96319,0,,,0.96319,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|9-7,,,,,1.2.3,CLAIM_1|1-1,,,,B,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-14557,200,14557,item-200-14557.xml,12094,MC,7,2.3.4,CLAIM_1,1-Feb,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,22,IRT3PLn,1,1,0.38123,0.21105,0,,,0.21105,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|9-7,,,,,2.3.4,CLAIM_1|2-1,,,,B,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-14601,200,14601,item-200-14601.xml,12094,MC,7,3.4.5,CLAIM_2,1-Mar,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,26,IRT3PLn,1,1,0.41924,0.39697,0,,,0.39697,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|9-7,,,,,3.4.5,CLAIM_2|3-1,,,,C,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-16391,200,16391,item-200-16391.xml,12094,MC,7,1.2.3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,21,IRT3PLn,1,1,0.42438,0.05379,0,,,0.05379,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-4-CR|2-7,,,,,1.2.3,CLAIM_2|4-1,,,,C,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-16393,200,16393,item-200-16393.xml,12094,HTQ,7,2.3.4,CLAIM_1,1-Jan,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,38,IRT3PLn,1,1,0.44683,1.46412,0,,,1.46412,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-4-CR|2-7,,,,,2.3.4,CLAIM_1|1-1,,,,qrx,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-16399,200,16399,item-200-16399.xml,12094,MC,7,3.4.5,CLAIM_1,1-Feb,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,30,IRT3PLn,1,1,0.42935,1.04282,0,,,1.04282,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-4-CR|2-7,,,,,3.4.5,CLAIM_1|2-1,,,,A,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-25315,200,25315,item-200-25315.xml,12094,MC,7,1.2.3,CLAIM_2,1-Mar,200-570,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,7,IRT3PLn,1,1,0.34012,-1.1011,0,,,-1.1011,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,1.2.3,CLAIM_2|3-1,,,,D,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-25317,200,25317,item-200-25317.xml,12094,MS,7,2.3.4,CLAIM_2,1-Apr,200-570,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,FALSE,FALSE,9,IRT3PLn,1,1,0.45031,1.77716,0,,,1.77716,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,2.3.4,CLAIM_2|4-1,,,,"B,D",6,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-25319,200,25319,item-200-25319.xml,12094,MC,7,3.4.5,CLAIM_1,1-Jan,200-570,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,8,IRT3PLn,1,1,0.52692,0.00479,0,,,0.00479,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,3.4.5,CLAIM_1|1-1,,,,D,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-26627,200,26627,item-200-26627.xml,12094,HTQ,7,1.2.3,CLAIM_1,1-Feb,200-660,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,FALSE,FALSE,41,IRT3PLn,1,1,0.38996,-0.01706,0,,,-0.01706,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|10-7,,,,,1.2.3,CLAIM_1|2-1,,,,qrx,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-26629,200,26629,item-200-26629.xml,12115,SA,7,2.3.4,CLAIM_2,1-Mar,200-660,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,FALSE,FALSE,44,IRTGPC,1,2,0.87695,0.65933,2.24807,,,1.4537,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|11-7,,,,,2.3.4,CLAIM_2|3-1,,,,Hand,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-26686,200,26686,item-200-26686.xml,12115,HTQ,7,3.4.5,CLAIM_2,1-Apr,200-660,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,FALSE,FALSE,42,IRT3PLn,1,1,0.73379,0.65083,0,,,0.65083,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|8-7,,,,,3.4.5,CLAIM_2|4-1,,,,qrx,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-26688,200,26688,item-200-26688.xml,12094,EBSR,7,1.2.3,CLAIM_1,1-Jan,200-660,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,FALSE,FALSE,40,IRT3PLn,1,1,0.9084,-0.01355,0,,,-0.01355,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|9-7,,,,,1.2.3,CLAIM_1|1-1,,,,Hand,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-27857,200,27857,item-200-27857.xml,12094,MC,7,2.3.4,CLAIM_1,1-Feb,200-711,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,18,IRT3PLn,1,1,0.39246,-0.5408,0,,,-0.5408,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,2.3.4,CLAIM_1|2-1,,,,B,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-27859,200,27859,item-200-27859.xml,12094,MS,7,3.4.5,CLAIM_2,1-Mar,200-711,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,FALSE,FALSE,20,IRT3PLn,1,1,0.33964,2.50835,0,,,2.50835,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,3.4.5,CLAIM_2|3-1,,,,"C,D",5,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-27861,200,27861,item-200-27861.xml,12094,MC,7,1.2.3,CLAIM_2,1-Apr,200-711,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,19,IRT3PLn,1,1,0.55764,0.1122,0,,,0.1122,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,1.2.3,CLAIM_2|4-1,,,,B,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-27939,200,27939,item-200-27939.xml,12094,MS,7,2.3.4,CLAIM_1,1-Jan,200-660,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,FALSE,FALSE,43,IRT3PLn,1,1,0.81628,1.00909,0,,,1.00909,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|8-7,,,,,2.3.4,CLAIM_1|1-1,,,,"C,D",6,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-29265,200,29265,item-200-29265.xml,12094,MC,7,3.4.5,CLAIM_1,1-Feb,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.34856,0.07921,0,,,0.07921,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-4-CR|3-7,,,,,3.4.5,CLAIM_1|2-1,,,,B,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-29311,200,29311,item-200-29311.xml,12094,MC,7,1.2.3,CLAIM_2,1-Mar,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.46538,-0.09031,0,,,-0.09031,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-4-CR|4-7,,,,,1.2.3,CLAIM_2|3-1,,,,C,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-33701,200,33701,item-200-33701.xml,12094,MS,7,2.3.4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,TRUE,TRUE,39,IRT3PLn,1,1,0.47455,2.13267,0,,,2.13267,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|9-7,,,,,2.3.4,CLAIM_2|4-1,,,,"A,C",6,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-33998,200,33998,item-200-33998.xml,12094,SA,7,3.4.5,CLAIM_1,1-Jan,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,6,IRTGPC,1,2,0.49948,0.2968,1.19736,,,0.74708,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|1-7,,,,,3.4.5,CLAIM_1|1-1,,,,Hand,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-35062,200,35062,item-200-35062.xml,12094,MC,7,1.2.3,CLAIM_1,1-Feb,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.74168,-0.642,0,,,-0.642,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|8-7,,,,,1.2.3,CLAIM_1|2-1,,,,A,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-36443,200,36443,item-200-36443.xml,12115,MS,7,2.3.4,CLAIM_2,1-Mar,,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.62818,1.447,0,,,1.447,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|9-7,,,,,2.3.4,CLAIM_2|3-1,,,,"A,D",5,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-37081,200,37081,item-200-37081.xml,12115,MC,7,3.4.5,CLAIM_2,1-Apr,200-1172,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,28,IRT3PLn,1,1,0.58089,0.65589,0,,,0.65589,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,3.4.5,CLAIM_2|4-1,,,,A,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-37083,200,37083,item-200-37083.xml,12115,MC,7,1.2.3,CLAIM_1,1-Jan,200-1172,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,27,IRT3PLn,1,1,0.39349,0.19844,0,,,0.19844,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,1.2.3,CLAIM_1|1-1,,,,B,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-37085,200,37085,item-200-37085.xml,12115,MS,7,2.3.4,CLAIM_1,1-Feb,200-1172,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,29,IRT3PLn,1,1,0.40829,0.88871,0,,,0.88871,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-3-L|4-7,,,,,2.3.4,CLAIM_1|2-1,,,,"A,C",6,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-37637,200,37637,item-200-37637.xml,12115,MC,7,3.4.5,CLAIM_2,1-Mar,200-1215,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,32,IRT3PLn,1,1,0.35124,-0.4798,0,,,-0.4798,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|8-7,,,,,3.4.5,CLAIM_2|3-1,,,,D,4,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-37641,200,37641,item-200-37641.xml,12094,MS,7,1.2.3,CLAIM_2,1-Apr,200-1215,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,36,IRT3PLn,1,1,0.34105,2.14978,0,,,2.14978,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|9-7,,,,,1.2.3,CLAIM_2|4-1,,,,"A,C",6,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-37645,200,37645,item-200-37645.xml,12094,MS,7,2.3.4,CLAIM_1,1-Jan,200-1215,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,35,IRT3PLn,1,1,0.74791,0.91155,0,,,0.91155,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|13-7,,,,,2.3.4,CLAIM_1|1-1,,,,"B,C",6,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-44772,200,44772,item-200-44772.xml,12094,HTQ,7,3.4.5,CLAIM_1,1-Feb,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,TRUE,TRUE,37,IRT3PLn,1,1,0.69474,1.4001,0,,,1.4001,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-2-W|8-7,,,,,3.4.5,CLAIM_1|2-1,,,,qrx,0,1,2260,2650,2,2650,2950
(SBAC)SBAC-OP-G7MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G7MiniSubject-COMBINED,minisub,7,summative,SUM,Grade 7 MiniSubject Summative,12115,2018,200-45276,200,45276,item-200-45276.xml,12115,EBSR,7,1.2.3,CLAIM_2,1-Mar,200-1433,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,0.61382,1.25377,0,,,1.25377,(SBAC)SBAC-OP-ADAPTIVE-G7E-COMBINED-MiniSubject-7-Spring-2017-2018,,SBAC-1-IT|11-7,,,,,1.2.3,CLAIM_2|3-1,,,,D;A,0,1,2260,2650,2,2650,2950
